course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio
CHEM5506,固体化学,致远学院,2.0,1,1,13,18.0,1,限选,morning,0.0,0.0
CHEM5650,科研能力培养（5）,致远学院,2.0,1,1,17,21.0,1,必修,morning,1.0,0.0
CHN1350,学术写作与规范,致远学院,2.0,4,4,109,26.0,1,通识核心课程,evening,0.0,0.0
CS0501H,数据结构（荣誉）,致远学院,3.0,1,1,18,30.0,1,必修,evening,0.0,0.0
CS0901,组合数学,致远学院,3.0,1,1,19,30.0,1,必修,afternoon,0.0,0.0
CS0902,程序设计与算法导论,致远学院,4.0,1,1,74,39.0,1,必修,morning,0.0,0.0
CS1212,理论计算机科学导论,致远学院,2.0,1,1,17,17.0,1,必修,morning,0.0,0.0
CS1950,计算机科学的伟大思想,致远学院,2.0,1,1,28,28.0,1,必修,morning,0.0,0.0
CS1953,程序设计(A类),致远学院,5.0,1,1,84,28.0,1,必修,evening,0.0,0.0
CS1962,在线算法,致远学院,2.0,1,1,33,56.0,1,限选,mixed,0.0,0.0
CS1965,程序设计与数据结构 I,致远学院,3.0,1,1,34,17.0,1,必修,evening,0.0,0.0
CS1980,学子讲坛（1）,致远学院,2.0,1,1,28,28.0,1,限选,afternoon,0.0,0.0
CS1983,问题求解实践(1),致远学院,3.0,2,1,28,30.5,1,限选,afternoon,1.0,0.0
CS2205,程序语言设计与实现,致远学院,3.0,1,1,38,30.0,1,必修,morning,0.0,0.0
CS2501H,离散数学（荣誉）,致远学院,3.0,2,2,86,77.5,1,限选,afternoon,0.0,0.0
CS2951,计算机系统（1）,致远学院,4.0,2,2,98,32.5,1,必修,afternoon,0.0,0.0
CS2966,编译器课程设计,致远学院,2.0,1,1,30,38.0,1,必修,mixed,1.0,0.0
CS2984,问题求解实践(2),致远学院,3.0,1,1,5,85.0,1,限选,morning,1.0,0.0
CS2985,学子讲坛（3）,致远学院,2.0,1,1,30,38.0,1,限选,mixed,0.0,0.0
CS2987,问题求解指导(1),致远学院,3.0,1,1,1,56.0,1,限选,afternoon,1.0,0.0
CS3318,实验室实践（1）,致远学院,3.0,1,1,27,31.0,1,必修,evening,1.0,1.0
CS3319,数据科学基础,致远学院,3.0,1,1,36,56.0,1,限选,morning,0.0,0.0
CS3936,高级算法选讲,致远学院,3.0,1,1,13,56.0,1,限选,afternoon,0.0,0.0
CS3953,计算机网络,致远学院,3.0,2,2,67,30.67,1,限选,morning,0.0,0.0
CS3954,计算复杂性,致远学院,3.0,1,1,56,56.0,1,"必修,限选",morning,0.0,0.0
CS3960,量子计算,致远学院,2.0,1,1,12,31.0,1,限选,morning,1.0,1.0
CS3965,密码学导论,致远学院,3.0,1,1,29,56.0,1,"必修,限选",afternoon,0.0,0.0
CS3970,学术前沿讲座,致远学院,2.0,1,1,26,31.0,1,限选,afternoon,1.0,1.0
CS4950,科学研究实践,致远学院,10.0,1,1,27,30.0,1,必修,morning,1.0,0.0
CS4953,科学研究实践,致远学院,8.0,1,1,18,22.0,1,必修,morning,1.0,0.0
DES1350H,创新思维与现代设计（荣誉）,致远学院,3.0,7,1,178,14.0,1,限选,evening,0.0,0.0
HIS1012,中华文明史：明清社会变迁与早期全球化,致远学院,2.0,1,1,30,30.0,1,通识核心课程,mixed,0.0,0.0
JCCX0007,智慧城市能源系统智能控制,致远学院,3.0,1,1,18,30.0,1,交叉课程,evening,0.0,0.0
JCCX0010,芯片发电技术基础与应用,致远学院,4.0,1,1,60,30.0,1,交叉课程,evening,0.0,0.0
JCCX0017,泛在机器人技术与创新实践,致远学院,3.0,1,1,27,30.0,1,交叉课程,evening,0.0,0.0
JCCX0028,大数据分析方法,致远学院,3.0,1,1,30,30.0,1,交叉课程,evening,0.0,0.0
JCCX0030,生物医学信号与影像处理基础,致远学院,3.0,1,1,7,30.0,1,交叉课程,evening,0.0,0.0
JCCX0031,量子信息技术,致远学院,3.0,1,1,9,30.0,1,交叉课程,evening,0.0,0.0
JCCX0033,量子信息技术实践,致远学院,1.0,1,1,8,30.0,1,交叉课程,evening,0.0,0.0
MATH1010,数学的历史与文化,致远学院,2.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0
MATH1205H,线性代数（荣誉）,致远学院,5.0,8,7,1728,74.83,1,必修,morning,0.0,0.0
MATH1206H,数理方法（荣誉）,致远学院,3.0,3,3,404,76.67,1,"必修,限选",evening,0.0,0.0
MATH1207H,概率统计（荣誉）,致远学院,3.0,3,3,538,95.0,1,必修,morning,0.0,0.0
MATH1213,线性代数（荣誉）,致远学院,4.0,1,1,66,33.0,1,必修,morning,0.0,0.0
MATH1214,数学分析（荣誉）I,致远学院,4.0,1,1,66,33.0,1,必修,morning,0.0,0.0
MATH1607H,数学分析（荣誉）I,致远学院,6.0,14,10,2474,50.5,1,必修,morning,0.0,0.0
MATH2203,近世代数,致远学院,3.0,1,1,24,39.0,1,限选,afternoon,0.0,0.0
MATH2501,常微分方程,致远学院,4.0,1,1,62,35.0,1,必修,morning,0.0,0.0
MATH2752,概率论,致远学院,2.0,1,1,37,39.0,1,必修,morning,0.0,0.0
MATH3250,专业研讨课（3）,致远学院,1.0,1,1,29,32.0,1,必修,mixed,0.0,0.0
MATH3651,数据科学基础,致远学院,3.0,1,1,8,32.0,1,限选,afternoon,0.0,0.0
MATH4401,科学计算选讲,致远学院,3.0,1,1,7,25.0,1,限选,afternoon,0.0,0.0
MECH2508H,理论力学（荣誉）,致远学院,4.0,4,4,354,47.0,1,"必修,限选",mixed,0.0,0.0
MED1310,数理基础衔接微课,致远学院,0.5,1,1,33,33.0,1,限选,morning,1.0,1.0
MUSI1001,交响音乐鉴赏,致远学院,2.0,1,1,32,30.0,1,通识核心课程,evening,0.0,0.0
PHIL1009,哲学原理,致远学院,2.0,1,1,31,30.0,1,通识核心课程,mixed,0.0,0.0
PHY1201H,物理学引论（荣誉）I,致远学院,5.0,1,1,87,24.0,1,必修,morning,0.0,0.0
PHY1202H,物理学引论（荣誉）II,致远学院,5.0,3,3,378,44.67,1,必修,morning,0.0,0.0
PHY1212,力学与热学,致远学院,4.0,1,1,66,33.0,1,必修,morning,0.0,0.0
PHY1224H,基础物理实验（荣誉）（2）,致远学院,1.0,13,1,413,38.46,1,必修,afternoon,0.0,0.0
PHY1226,物理学实验（2）,致远学院,1.5,3,2,153,54.67,1,必修,afternoon,0.0,0.0
PHY1252H,大学物理（荣誉）（2）,致远学院,5.0,7,6,1536,87.0,1,必修,morning,0.0,0.0
PHY1402,物理实验导论,致远学院,2.0,1,1,33,27.0,1,必修,afternoon,0.0,0.0
PHY1621,力学,致远学院,3.0,1,1,66,27.0,1,必修,morning,0.0,0.0
PHY1622,热学,致远学院,2.0,1,1,33,27.0,1,必修,morning,0.0,0.0
PHY1625,原子物理,致远学院,2.0,1,1,27,35.0,1,必修,afternoon,0.0,0.0
PHY1900,专业讨论课,致远学院,2.0,1,1,33,27.0,1,必修,evening,0.0,0.0
PHY2402,物理学实验（2）,致远学院,3.0,1,1,29,35.0,1,必修,morning,0.0,0.0
PHY2501,数学物理方程,致远学院,4.0,1,1,58,35.0,1,必修,morning,0.0,0.0
PHY2508,复变函数,致远学院,2.0,1,1,58,35.0,1,必修,morning,0.0,0.0
PHY2601,分析力学,致远学院,4.0,1,1,58,35.0,1,必修,morning,0.0,0.0
PHY2604,热力学与统计物理,致远学院,4.0,1,1,102,59.0,1,必修,morning,0.0,0.0
PHY2902,物理研究实践I,致远学院,1.0,1,1,28,35.0,1,必修,morning,1.0,0.0
PHY3702,量子力学II,致远学院,4.0,1,1,98,57.0,1,必修,mixed,0.0,0.0
PHY3703,高级专业研修课,致远学院,3.0,1,1,30,36.0,1,必修,afternoon,0.0,0.0
PHY3902,物理研究实践III,致远学院,1.0,1,1,28,34.0,1,必修,evening,1.0,1.0
SO944,全球化创新：原理与实践,致远学院,3.0,1,1,7,25.0,1,通识核心课程,morning,0.0,0.0
SOC1016,中国社会分析,致远学院,2.0,1,1,13,30.0,1,通识核心课程,evening,0.0,0.0
ZYH1301,前沿探索实验课程,致远学院,1.0,1,1,0,27.0,1,"个性化课程,限选",mixed,0.0,0.0
AE1002,向载人航天学工程智慧,航空航天学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0
AE1107,飞行器设计的自然原理与启发,航空航天学院,2.0,1,1,16,50.0,1,公共选修课,evening,0.0,0.0
AE2201,工程力学：静力学与动力学,航空航天学院,4.0,1,1,28,39.0,1,必修,morning,0.0,0.0
AE2203,航空航天工程科创,航空航天学院,2.0,1,1,128,43.0,1,必修,mixed,0.0,0.0
AE2707,计算方法（A类）,航空航天学院,2.0,2,2,47,41.0,1,必修,morning,0.0,0.0
AE2709,综合俄语2,航空航天学院,3.0,1,1,28,14.0,1,限选,morning,0.0,0.0
AE2712,概率统计（A类）,航空航天学院,3.0,1,1,28,39.0,1,必修,morning,0.0,0.0
AE2713,数理方法（A类）,航空航天学院,3.0,1,1,28,39.0,1,必修,morning,0.0,0.0
AE3301,飞行力学,航空航天学院,3.0,2,2,148,37.0,1,必修,morning,0.0,0.0
AE3402,固体力学与结构,航空航天学院,3.0,2,2,70,37.0,1,必修,afternoon,0.0,0.0
AE3407,航空经济学,航空航天学院,2.0,1,1,42,45.0,1,必修,morning,0.0,0.0
AE3504,空气动力学（2）,航空航天学院,3.0,1,1,73,74.0,1,必修,afternoon,0.0,0.0
AE3708,航空航天实验I,航空航天学院,2.0,2,1,74,37.0,1,必修,morning,0.0,0.0
AE4301,飞行控制,航空航天学院,3.0,1,1,8,25.0,1,限选,afternoon,0.0,0.0
AE4304,航天器控制,航空航天学院,3.0,1,1,25,25.0,1,限选,afternoon,0.0,0.0
AE4305,卫星导航,航空航天学院,3.0,1,1,16,25.0,1,限选,morning,0.0,0.0
AE4401,航空人为因素,航空航天学院,2.0,1,1,25,25.0,1,限选,mixed,0.0,0.0
AE4404,适航管理与符合性验证,航空航天学院,2.0,1,1,17,25.0,1,限选,morning,0.0,0.0
AE4407,计算流体力学基础,航空航天学院,3.0,1,1,21,25.0,1,限选,morning,0.0,0.0
AE4408,有限元方法,航空航天学院,3.0,1,1,17,25.0,1,限选,afternoon,0.0,0.0
AE4512,燃烧学,航空航天学院,3.0,1,1,11,25.0,1,限选,afternoon,0.0,0.0
AE4513,发动机设计,航空航天学院,3.0,1,1,20,25.0,1,限选,morning,0.0,0.0
ME908,机器的征途：空天科技,航空航天学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0
ME912,飞越未来：空气动力与人类飞行,航空航天学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0
MS3406,粘性流体力学,航空航天学院,3.0,1,1,108,37.0,1,"必修,交叉课程",morning,0.0,0.0
AM904,工程可持续发展,船舶海洋与建筑工程学院,2.0,1,1,25,25.0,1,通识核心课程,evening,0.0,0.0
ARCH0102,人居环境与可持续发展,船舶海洋与建筑工程学院,2.0,1,1,36,25.0,1,新生研讨课,evening,0.0,0.0
CE1001,工程经济与管理,船舶海洋与建筑工程学院,2.0,1,1,29,30.0,1,通识核心课程,evening,0.0,0.0
CE3607,防灾工程学导论,船舶海洋与建筑工程学院,2.0,1,1,16,25.0,1,限选,morning,0.0,0.0
CE3616,结构力学（B类）（2）,船舶海洋与建筑工程学院,2.0,1,1,18,25.0,1,必修,morning,0.0,0.0
CE3628,结构试验,船舶海洋与建筑工程学院,2.0,1,1,34,25.0,1,必修,morning,0.0,0.0
CE3629,土木工程测试技术与实践,船舶海洋与建筑工程学院,1.0,1,1,16,21.0,1,限选,morning,0.0,0.0
CE3630,土力学与基础工程,船舶海洋与建筑工程学院,4.0,1,1,64,25.0,1,必修,morning,0.0,0.0
CE3636,混凝土结构基本原理,船舶海洋与建筑工程学院,4.0,1,1,32,21.0,1,必修,afternoon,0.0,0.0
CE3643,海洋土木工程,船舶海洋与建筑工程学院,2.0,1,1,70,21.0,1,限选,morning,0.0,0.0
CE4604,建设法规,船舶海洋与建筑工程学院,1.0,2,2,17,11.5,1,必修,morning,0.0,0.0
CE4606,大跨空间结构设计,船舶海洋与建筑工程学院,1.0,1,1,4,25.0,1,限选,mixed,0.0,0.0
CE4610,桥梁工程,船舶海洋与建筑工程学院,2.0,1,1,2,25.0,1,限选,afternoon,1.0,0.0
CE4612,高层建筑结构设计,船舶海洋与建筑工程学院,1.0,1,1,16,25.0,1,限选,morning,0.0,0.0
CE4613,城市地下空间规划与实例,船舶海洋与建筑工程学院,1.0,1,1,22,25.0,1,限选,morning,0.0,0.0
CE4615,土木工程计算机辅助设计,船舶海洋与建筑工程学院,1.0,2,1,64,25.0,1,必修,morning,0.0,0.0
CE4617,钢结构课程设计,船舶海洋与建筑工程学院,1.0,1,1,16,25.0,1,限选,morning,0.0,0.0
CE4618,钢结构设计,船舶海洋与建筑工程学院,2.0,1,1,16,25.0,1,限选,morning,0.0,0.0
MATH0101,随机性、复杂性初探,船舶海洋与建筑工程学院,1.0,1,1,0,30.0,1,新生研讨课,mixed,0.0,0.0
MATH0102,随机性、复杂性初探,船舶海洋与建筑工程学院,2.0,1,1,94,30.0,1,新生研讨课,evening,0.0,0.0
MATH2101,符号计算与强非线性方程,船舶海洋与建筑工程学院,2.0,1,1,6,50.0,1,公共选修课,mixed,0.0,0.0
MECH2502,材料力学,船舶海洋与建筑工程学院,3.0,1,1,18,10.0,1,必修,morning,0.0,0.0
MECH2504,工程力学实验,船舶海洋与建筑工程学院,1.0,1,1,7,10.0,1,必修,evening,0.0,0.0
MECH2507,力学创新实验,船舶海洋与建筑工程学院,2.0,2,2,23,13.0,1,必修,afternoon,0.0,0.0
MECH2508,理论力学,船舶海洋与建筑工程学院,4.0,16,11,1610,50.69,1,必修,morning,0.0,0.0
MECH2519,工程力学（1-理论力学部分）,船舶海洋与建筑工程学院,2.5,1,1,44,57.0,1,交叉课程,mixed,0.0,0.0
MECH2527,细胞工程力学前沿,船舶海洋与建筑工程学院,1.0,1,1,9,33.0,1,限选,morning,0.0,0.0
MECH2528,张量分析基础,船舶海洋与建筑工程学院,2.0,1,1,33,33.0,1,必修,afternoon,0.0,0.0
MECH2529,工程力学,船舶海洋与建筑工程学院,3.0,4,3,168,21.0,1,必修,morning,0.0,0.0
MECH3516,流体力学（C类）（2）,船舶海洋与建筑工程学院,3.0,1,1,52,26.0,1,必修,morning,0.0,0.0
MECH3519,振动理论,船舶海洋与建筑工程学院,3.0,2,2,94,33.0,1,必修,mixed,0.0,0.0
MECH3523,工程流体力学（A类）,船舶海洋与建筑工程学院,3.0,7,7,706,52.43,1,必修,morning,0.0,0.0
MECH3528,弹性理论,船舶海洋与建筑工程学院,4.0,1,1,48,26.0,1,必修,morning,0.0,0.0
MECH3529,实验固体力学							,船舶海洋与建筑工程学院,3.0,1,1,48,26.0,1,必修,morning,0.0,0.0
MECH3530,微纳材料的跨尺度计算,船舶海洋与建筑工程学院,1.0,1,1,9,36.0,1,"交叉课程,限选",afternoon,0.0,0.0
MECH3532,结构力学（D类）,船舶海洋与建筑工程学院,2.0,1,1,12,26.0,1,限选,morning,0.0,0.0
MECH4506,流场测量理论与技术,船舶海洋与建筑工程学院,2.0,1,1,68,36.0,1,必修,morning,0.0,0.0
MS0103,海洋科学,船舶海洋与建筑工程学院,2.0,1,1,9,30.0,1,新生研讨课,evening,0.0,0.0
MS1005,海洋学导论,船舶海洋与建筑工程学院,2.0,2,2,80,40.0,1,通识核心课程,evening,0.0,0.0
MS3801,海洋声学基础与运用,船舶海洋与建筑工程学院,3.0,1,1,29,29.0,1,"必修,交叉课程",afternoon,0.0,0.0
NAOE0102,新船型研究与探索,船舶海洋与建筑工程学院,2.0,1,1,38,30.0,1,新生研讨课,evening,0.0,0.0
NAOE2308,人工智能导论,船舶海洋与建筑工程学院,2.0,2,2,178,45.0,1,必修,mixed,0.0,0.0
NAOE3312,海洋工程环境载荷与水动力性能,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,"交叉课程,限选",mixed,0.0,0.0
NAOE3323,船舶快速性,船舶海洋与建筑工程学院,3.0,2,2,200,50.0,1,"必修,限选",morning,0.0,0.0
NAOE3324,船舶结构力学,船舶海洋与建筑工程学院,3.0,2,2,145,50.0,1,"必修,限选",afternoon,0.0,0.0
NAOE3325,船舶设计基础II,船舶海洋与建筑工程学院,2.0,2,2,128,64.0,1,必修,morning,0.0,0.0
NAOE3327,绿色船舶动力系统-Ⅰ,船舶海洋与建筑工程学院,3.0,2,2,140,35.0,1,"必修,限选",morning,0.0,0.0
NAOE3328,船舶流体力学-Ⅱ,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0
NAOE3329,船体振动,船舶海洋与建筑工程学院,2.0,2,2,50,25.0,1,"交叉课程,限选",afternoon,0.0,0.0
NAOE3331,船舶主机,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0
NAOE3339,智能船舶基础-Ⅱ,船舶海洋与建筑工程学院,3.0,2,1,90,51.0,1,"交叉课程,限选",afternoon,0.0,0.0
NAOE3341,绿色船舶动力系统,船舶海洋与建筑工程学院,3.0,1,1,66,36.0,1,必修,morning,0.0,0.0
NAOE3343,水声学原理,船舶海洋与建筑工程学院,3.0,1,1,20,20.0,1,限选,morning,0.0,0.0
NAOE3346,水声信号处理,船舶海洋与建筑工程学院,3.0,1,1,38,20.0,1,限选,morning,0.0,0.0
NAOE4314,船舶与海洋工程结构设计,船舶海洋与建筑工程学院,4.0,2,2,134,39.0,1,必修,afternoon,0.0,0.0
NAOE4315,船舶设计-II,船舶海洋与建筑工程学院,3.0,2,2,38,20.0,1,限选,afternoon,0.0,0.0
NAOE4316,海洋平台设计,船舶海洋与建筑工程学院,2.0,1,1,24,24.0,1,限选,afternoon,0.0,0.0
NAOE4405,船舶噪声基础,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,"交叉课程,限选",morning,0.0,0.0
NAOE4411,智能机舱,船舶海洋与建筑工程学院,2.0,1,1,30,30.0,1,限选,morning,0.0,0.0
TE2707,工程经济学,船舶海洋与建筑工程学院,2.0,3,3,79,35.0,1,必修,afternoon,0.0,0.0
TE4704,交通环境工程,船舶海洋与建筑工程学院,2.0,1,1,10,18.0,1,限选,morning,0.0,0.0
TE4707,智能交通系统,船舶海洋与建筑工程学院,2.0,1,1,20,18.0,1,限选,morning,0.0,0.0
TE4710,交通运输系统课程设计,船舶海洋与建筑工程学院,2.0,1,1,18,18.0,1,必修,afternoon,0.0,0.0
TE4711,综合运输与多式联运,船舶海洋与建筑工程学院,3.0,1,1,34,18.0,1,限选,afternoon,0.0,0.0
TE4716,隧道与地下工程,船舶海洋与建筑工程学院,2.0,1,1,40,25.0,1,限选,morning,0.0,0.0
TE4718,隧道与地下工程课程设计,船舶海洋与建筑工程学院,1.0,1,1,20,25.0,1,限选,morning,0.0,0.0
AI1005,生命的设计与调控：人工智能应用与展望,药学院,2.0,1,1,49,50.0,1,通识核心课程,mixed,0.0,0.0
BI917,脑与日常行为,药学院,2.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0
BI920,细菌与人,药学院,2.0,1,1,30,30.0,1,通识核心课程,mixed,0.0,0.0
BIO1017,基因与健康,药学院,2.0,1,1,80,40.0,1,通识核心课程,evening,0.0,0.0
PHAR1101,中药学通论,药学院,2.0,1,1,40,40.0,1,公共选修课,evening,0.0,0.0
PHAR3201,药理学,药学院,3.0,2,2,106,26.5,1,必修,evening,0.0,0.0
PHAR3202,生药学,药学院,2.0,1,1,70,35.0,1,必修,morning,0.0,0.0
PHAR3203,药剂学,药学院,3.0,2,1,78,25.0,1,必修,evening,0.0,0.0
PHAR3209,临床药学,药学院,2.0,1,1,70,36.0,1,"交叉课程,限选",morning,0.0,0.0
PHAR3210,药物设计与开发Ⅰ（中药及化学药）,药学院,2.0,1,1,56,35.0,1,交叉课程,morning,0.0,0.0
PHAR3211,药物合成反应,药学院,2.0,1,1,46,30.0,1,交叉课程,morning,0.0,0.0
PHAR3222,药理学实验,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0
PHAR3223,天然药物实验1,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0
PHAR3224,药剂学实验,药学院,1.5,1,1,35,37.0,1,必修,afternoon,0.0,0.0
PHAR4207,药物研发实验,药学院,4.0,2,2,68,18.0,1,必修,morning,0.0,0.0
PHAR4301,医学伦理学与医患沟通技巧,药学院,2.0,1,1,5,4.0,1,必修,morning,0.0,0.0
PHAR4302,外科学,药学院,3.0,1,1,5,5.0,1,必修,afternoon,0.0,0.0
PHAR4303,内科学,药学院,3.0,1,1,5,5.0,1,必修,morning,0.0,0.0
PHAR4304,诊断学,药学院,2.0,1,1,5,5.0,1,必修,afternoon,0.0,0.0
PHAR4307,临床药理学,药学院,2.0,1,1,5,5.0,1,必修,morning,0.0,0.0
PHAR4310,医学影像学,药学院,2.0,1,1,4,5.0,1,限选,afternoon,0.0,0.0
AI1003,人工智能技术与前沿应用,计算机学院,2.0,2,2,150,50.0,1,通识核心课程,mixed,0.0,0.0
AI1104,人工智能技术及应用,计算机学院,2.0,1,1,30,30.0,1,公共选修课,mixed,0.0,0.0
AI1401,算法设计与分析,计算机学院,3.0,1,1,234,120.0,1,必修,morning,0.0,0.0
CS0501,数据结构,计算机学院,3.0,9,8,1239,78.53,1,限选,morning,0.0,0.0
CS0502,计算机科学导论,计算机学院,3.0,6,6,744,70.0,1,"必修,限选",morning,0.0,0.0
CS1001,程序设计思想与方法,计算机学院,3.0,1,1,45,45.0,1,通识核心课程,evening,0.0,0.0
CS1002,计算机科学中的伦理问题,计算机学院,2.0,1,1,118,60.0,1,通识核心课程,evening,0.0,0.0
CS1501,程序设计思想与方法（C++）,计算机学院,4.0,15,15,3267,78.73,1,必修,morning,0.0,0.0
CS1601,离散数学（A类）,计算机学院,3.0,2,2,214,58.0,1,必修,afternoon,0.0,0.0
CS2305,计算机系统结构（A类）,计算机学院,3.0,1,1,29,45.0,1,必修,evening,0.0,0.0
CS2307,计算机组成,计算机学院,2.0,2,2,232,60.0,1,必修,afternoon,0.0,0.0
CS2309,问题求解与实践,计算机学院,3.0,2,1,212,53.0,1,必修,morning,1.0,0.0
CS2501,离散数学,计算机学院,3.0,10,9,936,64.0,1,必修,morning,0.0,0.0
CS2522,工程实践与科技创新Ⅲ-D,计算机学院,2.0,2,2,230,60.0,1,限选,mixed,1.0,1.0
CS2602,数据结构,计算机学院,4.0,2,2,260,65.0,1,必修,morning,0.0,0.0
CS2901,程序设计思想与方法（C）,计算机学院,3.0,5,5,458,81.0,1,必修,morning,0.0,0.0
CS3308,机器学习,计算机学院,3.0,1,1,60,60.0,1,限选,evening,0.0,0.0
CS3309,计算机伦理学,计算机学院,2.0,1,1,214,120.0,1,必修,morning,0.0,0.0
CS3310,计算机图形学,计算机学院,3.0,1,1,120,40.0,1,限选,morning,1.0,1.0
CS3311,计算机网络（D类）,计算机学院,3.0,2,2,220,55.0,1,"交叉课程,限选",mixed,0.0,0.0
CS3313,计算理论,计算机学院,3.0,1,1,60,60.0,1,限选,afternoon,0.0,0.0
CS3314,密码学与信息安全基础,计算机学院,3.0,2,2,106,60.0,2,必修,afternoon,0.0,0.0
CS3321,数据库技术,计算机学院,3.0,1,1,78,60.0,1,限选,morning,0.0,0.0
CS3322,数据库原理,计算机学院,3.0,1,1,16,45.0,1,必修,evening,0.0,0.0
CS3328,云计算技术,计算机学院,3.0,2,2,162,45.0,2,限选,morning,0.75,0.75
CS3331,软件工程,计算机学院,3.0,1,1,23,45.0,1,必修,evening,0.0,0.0
CS3338,计算机网络（强化）,计算机学院,3.0,1,1,24,30.0,1,限选,morning,0.0,0.0
CS3339,机器学习（强化）,计算机学院,3.0,1,1,75,60.0,1,限选,morning,0.0,1.0
CS3343,计算经济学,计算机学院,3.0,1,1,35,60.0,1,限选,evening,0.0,0.0
CS4302,并行与分布式程序设计,计算机学院,3.0,1,1,405,60.0,1,"交叉课程,限选",morning,1.0,1.0
CS4303,大数据处理,计算机学院,3.0,1,1,108,60.0,1,限选,morning,1.0,1.0
CS4304,大数据算法与分析,计算机学院,3.0,1,1,12,60.0,1,限选,evening,0.0,0.0
CS4308,计算复杂性,计算机学院,3.0,1,1,28,54.0,1,限选,morning,0.0,0.0
CS4314,自然语言处理,计算机学院,3.0,1,1,120,60.0,1,限选,afternoon,1.0,1.0
CS4316,智能图形图像应用,计算机学院,3.0,1,1,58,60.0,1,"交叉课程,限选",morning,1.0,1.0
CS4504,工程实践与科技创新Ⅳ-G,计算机学院,2.0,1,1,110,55.0,1,限选,afternoon,0.0,0.0
JC0101,什么是数字新媒体产业(TMT),计算机学院,1.0,1,1,36,25.0,1,新生研讨课,mixed,0.0,0.0
NIS2301,网络空间安全及法律法规,计算机学院,2.0,2,2,90,52.0,1,"必修,交叉课程",morning,0.0,0.0
